2021-04-07 21:52:47,950 DEBUG   telegram.ext.dispatcher Setting singleton dispatcher as <telegram.ext.dispatcher.Dispatcher object at 0x0000025C4A28F040>
2021-04-08 00:34:45,252 DEBUG   telegram.bot {'message_id': 751, 'date': 1617831284, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': 'The European flag flies above parliaments, buildings, parks and monuments all over Europe. What do the 12 golden stars on a blue background represent?\nA. The number of countries that were part of the EU when the flag was designed.\nB. Unity, solidarity and harmony among the people of Europe.\nC. The circle of knowledge and truth.', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 00:34:45,252 DEBUG   telegram.bot Exiting: send_message
2021-04-08 00:34:45,968 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/getUpdates HTTP/1.1" 200 458
2021-04-08 00:34:45,969 DEBUG   telegram.bot Getting updates: [297234539]
2021-04-08 00:34:45,969 DEBUG   telegram.bot [<telegram.update.Update object at 0x0000022B4D5348E0>]
2021-04-08 00:34:45,969 DEBUG   telegram.bot Exiting: get_updates
2021-04-08 00:34:45,970 DEBUG   telegram.bot Entering: get_updates
2021-04-08 00:34:45,970 DEBUG   telegram.ext.dispatcher Processing Update: {'update_id': 297234539, 'message': {'message_id': 752, 'date': 1617831284, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': 'A', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 445900772, 'first_name': 'Лина', 'is_bot': False, 'last_name': 'Францева', 'username': 'Verssania', 'language_code': 'ru'}}}
2021-04-08 00:34:45,971 DEBUG   root Message received from 445900772 @Verssania: A
2021-04-08 00:34:45,971 DEBUG   telegram.bot Entering: send_message
2021-04-08 00:34:46,109 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 606
2021-04-08 00:34:46,109 DEBUG   telegram.bot {'message_id': 753, 'date': 1617831285, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': "You're wrong!\nCorrect answer: B \nThe 12 golden stars on a blue background represent the people of Europe in a circle, a symbol of unity. The European flag symbolises both the European Union and, more broadly, the ideals of unity, solidarity and harmony among the peoples of Europe.", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 00:34:46,110 DEBUG   telegram.bot Exiting: send_message
2021-04-08 00:34:46,110 DEBUG   telegram.bot Entering: send_message
2021-04-08 00:34:46,296 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 854
2021-04-08 00:34:46,297 DEBUG   telegram.bot {'message_id': 754, 'date': 1617831285, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': 'The fall of the Berlin Wall cleared the way for central and eastern European countries that were previously controlled by the former Soviet Union to reform their systems and join the EU. Which of these statements is true?\nA. Ten central and eastern European countries joined the EU on 1 May 2004, bringing EU membership to 25.\nB. Eight countries from central and eastern Europe and two Mediterranean islands joined the EU in May 2004.\nC. Ten countries including Bulgaria, Hungary, Poland and Romania joined the EU on 1 May 2004.', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 00:34:46,297 DEBUG   telegram.bot Exiting: send_message
2021-04-08 00:34:47,100 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/getUpdates HTTP/1.1" 200 458
2021-04-08 00:34:47,101 DEBUG   telegram.bot Getting updates: [297234540]
2021-04-08 00:34:47,101 DEBUG   telegram.bot [<telegram.update.Update object at 0x0000022B4D534100>]
2021-04-08 00:34:47,101 DEBUG   telegram.bot Exiting: get_updates
2021-04-08 00:34:47,102 DEBUG   telegram.bot Entering: get_updates
2021-04-08 00:34:47,102 DEBUG   telegram.ext.dispatcher Processing Update: {'update_id': 297234540, 'message': {'message_id': 755, 'date': 1617831286, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': 'B', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 445900772, 'first_name': 'Лина', 'is_bot': False, 'last_name': 'Францева', 'username': 'Verssania', 'language_code': 'ru'}}}
2021-04-08 00:34:47,103 DEBUG   root Message received from 445900772 @Verssania: B
2021-04-08 00:34:47,103 DEBUG   telegram.bot Entering: send_message
2021-04-08 00:34:47,348 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 628
2021-04-08 00:34:47,348 DEBUG   telegram.bot {'message_id': 756, 'date': 1617831286, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': "You're right!\nIn 2004, ten countries joined the EU. Eight from central and eastern Europe — Czechia, Estonia, Hungary, Latvia, Lithuania, Poland, Slovakia and Slovenia — and the Mediterranean islands of Cyprus and Malta. The historic enlargement brought the total number of member states to 25.", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 00:34:47,349 DEBUG   telegram.bot Exiting: send_message
2021-04-08 00:34:47,349 DEBUG   telegram.bot Entering: send_message
2021-04-08 00:34:47,572 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 833
2021-04-08 00:34:47,573 DEBUG   telegram.bot {'message_id': 757, 'date': 1617831286, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': "Who am I? Here are some clues. I am the President of a European institution and was elected by the European Parliament for a period of 5 years. I head up a team known as the ‘college’. Our task is to promote the interests of the European Union as a whole. I am the first woman to be elected for this role.\nA. You are Christine Lagarde, President of the European Central Bank.\nB. You are Ursula von der Leyen, President of the European Commission.\nC. You are Emily O'Reilly, the European Ombudsman.", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 00:34:47,573 DEBUG   telegram.bot Exiting: send_message
2021-04-08 00:34:47,996 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/getUpdates HTTP/1.1" 200 458
2021-04-08 00:34:47,997 DEBUG   telegram.bot Getting updates: [297234541]
2021-04-08 00:34:47,998 DEBUG   telegram.bot [<telegram.update.Update object at 0x0000022B4D568670>]
2021-04-08 00:34:47,998 DEBUG   telegram.bot Exiting: get_updates
2021-04-08 00:34:47,998 DEBUG   telegram.bot Entering: get_updates
2021-04-08 00:34:47,999 DEBUG   telegram.ext.dispatcher Processing Update: {'update_id': 297234541, 'message': {'message_id': 758, 'date': 1617831286, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': 'C', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 445900772, 'first_name': 'Лина', 'is_bot': False, 'last_name': 'Францева', 'username': 'Verssania', 'language_code': 'ru'}}}
2021-04-08 00:34:47,999 DEBUG   root Message received from 445900772 @Verssania: C
2021-04-08 00:34:48,000 DEBUG   telegram.bot Entering: send_message
2021-04-08 00:34:48,139 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 610
2021-04-08 00:34:48,140 DEBUG   telegram.bot {'message_id': 759, 'date': 1617831287, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': "You're wrong!\nCorrect answer: B \nUrsula von der Leyen is the President of the European Commission since 1 December 2019. President Ursula von der Leyen also represents the Commission in European Council meetings, G7 and G20 summits as well as in meetings with countries outside the EU.", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 00:34:48,140 DEBUG   telegram.bot Exiting: send_message
2021-04-08 00:34:48,140 DEBUG   telegram.bot Entering: send_message
2021-04-08 00:34:48,235 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 697
2021-04-08 00:34:48,236 DEBUG   telegram.bot {'message_id': 760, 'date': 1617831287, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': 'Who am I? I am President of a European institution that represents EU citizens. I sign the EU budget to approve it. I used to be an Italian politician and journalist.\nA. You are M\xe1rio Centeno, President of the Eurogroup.\nB. You are Klaus-Heiner Lehne, President of the European Court of Auditors.\nC. You are David Maria Sassoli, President of the European Parliament.', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 00:34:48,243 DEBUG   telegram.bot Exiting: send_message
2021-04-08 00:34:48,781 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/getUpdates HTTP/1.1" 200 458
2021-04-08 00:34:48,781 DEBUG   telegram.bot Getting updates: [297234542]
2021-04-08 00:34:48,782 DEBUG   telegram.bot [<telegram.update.Update object at 0x0000022B4D534A00>]
2021-04-08 00:34:48,782 DEBUG   telegram.bot Exiting: get_updates
2021-04-08 00:34:48,783 DEBUG   telegram.bot Entering: get_updates
2021-04-08 00:34:48,784 DEBUG   telegram.ext.dispatcher Processing Update: {'update_id': 297234542, 'message': {'message_id': 761, 'date': 1617831287, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': 'B', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 445900772, 'first_name': 'Лина', 'is_bot': False, 'last_name': 'Францева', 'username': 'Verssania', 'language_code': 'ru'}}}
2021-04-08 00:34:48,785 DEBUG   root Message received from 445900772 @Verssania: B
2021-04-08 00:34:48,785 DEBUG   telegram.bot Entering: send_message
2021-04-08 00:34:48,878 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 639
2021-04-08 00:34:48,879 DEBUG   telegram.bot {'message_id': 762, 'date': 1617831287, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': "You're wrong!\nCorrect answer: C \nDavid Maria Sassoli was elected President of the European Parliament on 3 July 2019 for a period of two-and-a-half years. He is a member of the Group of the Progressive Alliance of Socialists and Democrats and served as a vice-president of the European Parliament from 2014 to 2019", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 00:34:48,879 DEBUG   telegram.bot Exiting: send_message
2021-04-08 00:34:48,879 DEBUG   telegram.bot Entering: send_message
2021-04-08 00:34:48,978 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 755
2021-04-08 00:34:48,978 DEBUG   telegram.bot {'message_id': 763, 'date': 1617831287, 'chat': {'id': 445900772, 'type': 'private', 'username': 'Verssania', 'first_name': 'Лина', 'last_name': 'Францева'}, 'text': 'Who am I? I am the President of a European institution, and have been appointed for two and a half years. I chair the meetings with heads of state or government from the member states. I was Prime Minister of Belgium for five years.\nA. You are Charles Michel, President of the European Council.\nB. You are M\xe1rio Centeno, President of the Eurogroup.\nC. You are Klaus-Heiner Lehne, President of the European Court of Auditors.', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 00:34:48,978 DEBUG   telegram.bot Exiting: send_message
2021-04-08 00:34:50,345 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/getUpdates HTTP/1.1" 200 458
2021-04-08 00:34:50,346 DEBUG   telegram.bot Getting updates: [297234543]
2021-04-08 00:34:50,347 DEBUG   telegram.bot [<telegram.update.Update object at 0x0000022B4D534250>]
2021-04-08 00:34:50,347 DEBUG   telegram.bot Exiting: get_updates
2021-04-08 00:34:50,347 DEBUG   telegram.bot Entering: get_updates
